
2.383	,	0.0494	,	0.1013	,	0.494
2.396	,	0.0602	,	0.0793	,	0.6024
2.414	,	0.0764	,	0.0472	,	0.7641
2.433	,	0.0926	,	0.015	,	0.9258
2.44	,	0.0988	,	0.0027	,	0.9877
2.441	,	0.0986	,	0.003	,	0.9858
2.441	,	0.0984	,	0.0032	,	0.9839
2.44	,	0.0983	,	0.0034	,	0.983
2.437	,	0.0983	,	0.0034	,	0.983
2.434	,	0.0983	,	0.0035	,	0.983
2.422	,	0.091	,	0.0191	,	0.9102
2.4	,	0.0759	,	0.0517	,	0.7585
2.379	,	0.0607	,	0.0843	,	0.6069
2.371	,	0.0572	,	0.0918	,	0.5721
2.381	,	0.0702	,	0.064	,	0.7022
2.392	,	0.0832	,	0.0362	,	0.8324
2.397	,	0.0914	,	0.0187	,	0.9138
2.392	,	0.0904	,	0.0208	,	0.9044
2.387	,	0.0895	,	0.0228	,	0.895
2.384	,	0.0894	,	0.023	,	0.8939
2.382	,	0.0914	,	0.0188	,	0.9138
2.381	,	0.0934	,	0.0146	,	0.9337
2.38	,	0.0934	,	0.0145	,	0.9344
2.377	,	0.0866	,	0.0286	,	0.8663
2.375	,	0.0798	,	0.0427	,	0.7982
2.374	,	0.0747	,	0.0532	,	0.7467
2.379	,	0.0787	,	0.0436	,	0.7872
2.385	,	0.0828	,	0.0339	,	0.8276
2.389	,	0.0854	,	0.0271	,	0.8544
2.383	,	0.0739	,	0.0497	,	0.7394
2.378	,	0.0624	,	0.0723	,	0.6244
2.372	,	0.0514	,	0.0939	,	0.5142
2.383	,	0.061	,	0.0766	,	0.6102
2.393	,	0.0706	,	0.0593	,	0.7063
2.403	,	0.0802	,	0.042	,	0.8024
2.409	,	0.085	,	0.032	,	0.8495
2.414	,	0.0894	,	0.0223	,	0.8945
2.42	,	0.0939	,	0.0126	,	0.9394
2.417	,	0.0899	,	0.0202	,	0.8988
2.413	,	0.0848	,	0.0299	,	0.8479
2.409	,	0.0797	,	0.0396	,	0.797
2.415	,	0.083	,	0.0332	,	0.8297
2.423	,	0.088	,	0.0234	,	0.88
2.431	,	0.093	,	0.0136	,	0.9303
2.431	,	0.0929	,	0.0139	,	0.9288
2.429	,	0.0911	,	0.0175	,	0.911
2.426	,	0.0893	,	0.021	,	0.8933
2.427	,	0.0877	,	0.0232	,	0.8774
2.429	,	0.0862	,	0.0247	,	0.8623
2.432	,	0.0847	,	0.0263	,	0.8472
2.434	,	0.0862	,	0.0242	,	0.8621
2.436	,	0.0894	,	0.0199	,	0.8944
2.437	,	0.0927	,	0.0156	,	0.9267
2.435	,	0.0948	,	0.012	,	0.9478
2.431	,	0.096	,	0.0089	,	0.9603
2.426	,	0.0973	,	0.0058	,	0.9727
2.428	,	0.098	,	0.0041	,	0.9796
2.437	,	0.0981	,	0.0038	,	0.9811
2.445	,	0.0983	,	0.0035	,	0.9826
2.445	,	0.0918	,	0.0148	,	0.9181
2.435	,	0.0768	,	0.0411	,	0.7679
2.425	,	0.0618	,	0.0673	,	0.6176
2.422	,	0.0572	,	0.0754	,	0.5717
2.433	,	0.0704	,	0.0524	,	0.7035
2.443	,	0.0835	,	0.0293	,	0.8354
2.448	,	0.0933	,	0.0124	,	0.9326
2.441	,	0.0951	,	0.0092	,	0.9507
2.434	,	0.0969	,	0.006	,	0.9688
2.429	,	0.098	,	0.0041	,	0.9802
2.429	,	0.097	,	0.0061	,	0.9701
2.429	,	0.096	,	0.0081	,	0.96
2.423	,	0.09	,	0.0199	,	0.9004
2.395	,	0.0605	,	0.0782	,	0.6054
2.366	,	0.031	,	0.1365	,	0.3103
2.341	,	0.0054	,	0.1871	,	0.0544
2.347	,	0.012	,	0.1747	,	0.1198
2.353	,	0.0185	,	0.1622	,	0.1852
2.359	,	0.0249	,	0.1499	,	0.2492
2.368	,	0.028	,	0.1407	,	0.2804
2.378	,	0.0312	,	0.1316	,	0.3117
2.387	,	0.0343	,	0.1224	,	0.343
2.402	,	0.0463	,	0.0986	,	0.4628
2.418	,	0.0585	,	0.0744	,	0.5845
2.433	,	0.0706	,	0.0502	,	0.7062
2.44	,	0.0789	,	0.036	,	0.7887
2.446	,	0.0867	,	0.0227	,	0.8675
2.452	,	0.0946	,	0.0095	,	0.9462
2.45	,	0.0933	,	0.0116	,	0.9328
2.446	,	0.0903	,	0.0165	,	0.9027
2.442	,	0.0873	,	0.0214	,	0.8727
2.438	,	0.0833	,	0.0296	,	0.8329
2.435	,	0.079	,	0.0388	,	0.7903
2.431	,	0.0748	,	0.0479	,	0.7478
2.436	,	0.0795	,	0.0391	,	0.795
2.443	,	0.0878	,	0.0233	,	0.8776
2.45	,	0.096	,	0.0075	,	0.9603
2.453	,	0.0981	,	0.0034	,	0.981
2.453	,	0.0969	,	0.0056	,	0.9687
2.454	,	0.0956	,	0.0078	,	0.9564
2.452	,	0.0927	,	0.0132	,	0.9272
2.449	,	0.0886	,	0.0209	,	0.8862
2.446	,	0.0845	,	0.0286	,	0.8452
2.446	,	0.0827	,	0.0317	,	0.8269
2.448	,	0.083	,	0.0307	,	0.8296
2.45	,	0.0832	,	0.0297	,	0.8322
2.452	,	0.0852	,	0.026	,	0.8515
2.452	,	0.0891	,	0.0193	,	0.8908
2.453	,	0.093	,	0.0125	,	0.93
2.456	,	0.0944	,	0.0097	,	0.9444
2.46	,	0.092	,	0.0131	,	0.9199
2.465	,	0.0895	,	0.0166	,	0.8953
2.468	,	0.0886	,	0.018	,	0.8858
2.469	,	0.0907	,	0.0151	,	0.9074
2.47	,	0.0929	,	0.0122	,	0.929
2.472	,	0.0949	,	0.0094	,	0.9486
2.476	,	0.0962	,	0.0069	,	0.9623
2.48	,	0.0976	,	0.0044	,	0.976
2.484	,	0.0988	,	0.0022	,	0.9877
2.489	,	0.0991	,	0.0016	,	0.9912
2.493	,	0.0995	,	0.001	,	0.9948
2.497	,	0.0998	,	0.0004	,	0.9979
2.492	,	0.0998	,	0.0003	,	0.9982
2.487	,	0.0999	,	0.0003	,	0.9985
2.482	,	0.0999	,	0.0003	,	0.9987
2.478	,	0.0996	,	0.0007	,	0.9962
2.474	,	0.0994	,	0.0012	,	0.9938
2.47	,	0.0991	,	0.0016	,	0.9914
2.429	,	0.0768	,	0.0506	,	0.7678
2.388	,	0.0544	,	0.0997	,	0.5438
2.347	,	0.032	,	0.1488	,	0.3199
2.385	,	0.0514	,	0.1062	,	0.5145
2.428	,	0.0739	,	0.057	,	0.739
2.471	,	0.0964	,	0.0079	,	0.9636
2.476	,	0.0993	,	0.0014	,	0.9929
2.476	,	0.0993	,	0.0014	,	0.9926
2.476	,	0.0992	,	0.0014	,	0.9922
2.472	,	0.099	,	0.0018	,	0.99
2.467	,	0.0987	,	0.0023	,	0.9873
2.461	,	0.0985	,	0.0028	,	0.9847
2.452	,	0.0887	,	0.0201	,	0.887
2.44	,	0.0756	,	0.0433	,	0.7555
2.429	,	0.0624	,	0.0665	,	0.624
2.423	,	0.0536	,	0.0812	,	0.5356
2.419	,	0.0468	,	0.0919	,	0.4682
2.415	,	0.0401	,	0.1025	,	0.4008
2.414	,	0.0402	,	0.102	,	0.4016
2.415	,	0.0447	,	0.0943	,	0.4466
2.416	,	0.0492	,	0.0865	,	0.4916
2.41	,	0.047	,	0.0926	,	0.4699
2.398	,	0.0392	,	0.1104	,	0.3915
2.386	,	0.0313	,	0.1282	,	0.3132
2.392	,	0.0383	,	0.1165	,	0.383
2.416	,	0.0616	,	0.0725	,	0.6157
2.441	,	0.0848	,	0.0285	,	0.8483
2.445	,	0.0874	,	0.0225	,	0.8742
2.42	,	0.0604	,	0.0713	,	0.6035
2.395	,	0.0333	,	0.12	,	0.3329
2.384	,	0.0162	,	0.1476	,	0.1622
2.401	,	0.0181	,	0.1352	,	0.1808
2.418	,	0.0199	,	0.1229	,	0.1993
2.433	,	0.0276	,	0.1048	,	0.2765
2.446	,	0.0504	,	0.0719	,	0.5039
2.458	,	0.0731	,	0.039	,	0.7314
2.467	,	0.0916	,	0.0123	,	0.9157
2.462	,	0.0943	,	0.0084	,	0.9427
2.457	,	0.097	,	0.0046	,	0.9697
2.453	,	0.0992	,	0.0013	,	0.9923
2.46	,	0.099	,	0.0016	,	0.9898
2.467	,	0.0987	,	0.0019	,	0.9874
2.473	,	0.0981	,	0.0029	,	0.9814
2.472	,	0.0936	,	0.0104	,	0.9364
2.47	,	0.0891	,	0.0179	,	0.8913
2.469	,	0.0847	,	0.0252	,	0.8474
2.472	,	0.0862	,	0.0228	,	0.8615
2.475	,	0.0876	,	0.0204	,	0.8756
2.478	,	0.089	,	0.018	,	0.8898
2.482	,	0.0878	,	0.02	,	0.8781
2.487	,	0.0865	,	0.0223	,	0.8653
2.491	,	0.0852	,	0.0245	,	0.8524
2.498	,	0.0893	,	0.0177	,	0.8934
2.505	,	0.0941	,	0.0098	,	0.9411
2.512	,	0.0989	,	0.0019	,	0.9888
2.509	,	0.0993	,	0.001	,	0.9935
2.504	,	0.0989	,	0.0017	,	0.9889
2.499	,	0.0984	,	0.0335	,	0.9163
2.496	,	0.0986	,	0.0264	,	0.9339
2.493	,	0.099	,	0.0194	,	0.9515
2.491	,	0.0993	,	0.0123	,	0.9692
2.488	,	0.0989	,	0.0084	,	0.9789
2.486	,	0.098	,	0.016	,	0.9596
2.483	,	0.0972	,	0.0235	,	0.9404
2.478	,	0.0934	,	0.0311	,	0.9212
2.471	,	0.0878	,	0.0386	,	0.902
2.464	,	0.0822	,	0.0362	,	0.9082
2.453	,	0.0719	,	0.0335	,	0.9151
2.438	,	0.0579	,	0.0308	,	0.922
2.423	,	0.0439	,	0.0281	,	0.9288
2.424	,	0.0443	,	0.0251	,	0.9365
2.441	,	0.0593	,	0.022	,	0.9444
2.458	,	0.0743	,	0.0189	,	0.9523
2.473	,	0.0851	,	0.0158	,	0.9602
2.485	,	0.0902	,	0.0128	,	0.9678
2.498	,	0.0954	,	0.0098	,	0.9753
2.502	,	0.0972	,	0.0068	,	0.9828
2.493	,	0.0932	,	0.0039	,	0.9903
2.552	,	0.146	,	0.0956	,	0.6817
2.552	,	0.1466	,	0.0855	,	0.7153
2.551	,	0.1442	,	0.0655	,	0.7825
2.55	,	0.1414	,	0.0454	,	0.8499
2.546	,	0.1351	,	0.0252	,	0.9174
2.55	,	0.1417	,	0.0107	,	0.9661
2.551	,	0.1442	,	0.0091	,	0.9712
2.539	,	0.1209	,	0.0075	,	0.9762
2.526	,	0.0956	,	0.006	,	0.9813
2.542	,	0.1264	,	0.0046	,	0.9858
2.549	,	0.1385	,	0.0056	,	0.9823
2.553	,	0.1453	,	0.0067	,	0.9787
2.553	,	0.1465	,	0.0078	,	0.9752
2.552	,	0.1442	,	0.0089	,	0.9716
2.551	,	0.1425	,	0.0195	,	0.9356
2.553	,	0.1455	,	0.0321	,	0.8931
2.554	,	0.1472	,	0.0448	,	0.8503
2.555	,	0.1481	,	0.0575	,	0.8073
2.555	,	0.1483	,	0.0871	,	0.6967
2.555	,	0.1475	,	0.1278	,	0.5423
2.553	,	0.1443	,	0.1683	,	0.3883
2.538	,	0.1154	,	0.2088	,	0.2345
2.535	,	0.1089	,	0.2346	,	0.1356
2.543	,	0.1248	,	0.2358	,	0.1283
2.554	,	0.1451	,	0.2371	,	0.1209
2.549	,	0.1346	,	0.2384	,	0.1135
2.549	,	0.1356	,	0.2394	,	0.1077
2.55	,	0.1366	,	0.2379	,	0.1125
2.548	,	0.1331	,	0.2364	,	0.1173
2.543	,	0.1238	,	0.2348	,	0.1222
2.534	,	0.1067	,	0.2333	,	0.1272
2.499	,	0.0389	,	0.1903	,	0.2904
2.533	,	0.1039	,	0.1431	,	0.4695
2.552	,	0.1402	,	0.0959	,	0.6487
2.553	,	0.1409	,	0.0486	,	0.828
2.555	,	0.1443	,	0.0341	,	0.8832
2.556	,	0.1468	,	0.0352	,	0.8792
2.551	,	0.136	,	0.0362	,	0.8753
2.551	,	0.136	,	0.0373	,	0.8712
2.552	,	0.1376	,	0.0379	,	0.8691
2.55	,	0.1351	,	0.0378	,	0.8694
2.553	,	0.14	,	0.0376	,	0.8697
2.518	,	0.0724	,	0.0375	,	0.8699
2.509	,	0.0539	,	0.0364	,	0.8736
2.501	,	0.0396	,	0.0317	,	0.8901
2.492	,	0.0218	,	0.027	,	0.9066
2.501	,	0.0381	,	0.0223	,	0.9231
2.518	,	0.07	,	0.0176	,	0.9397
2.521	,	0.0764	,	0.0215	,	0.9258
2.535	,	0.1031	,	0.0255	,	0.9113
2.55	,	0.1317	,	0.0295	,	0.8968
2.546	,	0.1232	,	0.0336	,	0.8823
2.556	,	0.1435	,	0.0326	,	0.8858
2.549	,	0.1303	,	0.0299	,	0.8954
2.545	,	0.1219	,	0.0272	,	0.9049
2.547	,	0.1243	,	0.0245	,	0.9145
2.55	,	0.13	,	0.022	,	0.9233
2.541	,	0.1141	,	0.0197	,	0.9315
2.554	,	0.1373	,	0.0173	,	0.9397
2.557	,	0.1431	,	0.015	,	0.9479
2.546	,	0.1217	,	0.013	,	0.9552
2.527	,	0.0854	,	0.0115	,	0.9604
2.521	,	0.0722	,	0.01	,	0.9656
2.493	,	0.0184	,	0.0085	,	0.9708
2.499	,	0.0287	,	0.0071	,	0.9757
2.518	,	0.0669	,	0.007	,	0.976
2.536	,	0.1018	,	0.0069	,	0.9763
2.542	,	0.1135	,	0.0068	,	0.9766
2.557	,	0.1428	,	0.0067	,	0.9769
2.557	,	0.142	,	0.0086	,	0.9706
2.541	,	0.1101	,	0.0108	,	0.9629
2.523	,	0.0743	,	0.0131	,	0.9549
2.521	,	0.0707	,	0.0155	,	0.9467
2.548	,	0.124	,	0.0213	,	0.9255
2.549	,	0.1259	,	0.0293	,	0.8957
2.54	,	0.1081	,	0.0374	,	0.866
2.537	,	0.1016	,	0.0454	,	0.8363
2.546	,	0.119	,	0.0508	,	0.8158
2.551	,	0.129	,	0.0519	,	0.8108
2.551	,	0.1277	,	0.0529	,	0.8059
2.554	,	0.134	,	0.0539	,	0.8012
2.536	,	0.0972	,	0.0529	,	0.804
2.512	,	0.0497	,	0.0401	,	0.8514
2.547	,	0.1191	,	0.0274	,	0.8987
2.559	,	0.143	,	0.0146	,	0.9461
2.561	,	0.1469	,	0.0018	,	0.9935
2.552	,	0.1292	,	0.0086	,	0.9682
2.546	,	0.1165	,	0.0173	,	0.9359
2.558	,	0.1396	,	0.026	,	0.9036
2.547	,	0.1169	,	0.0347	,	0.8713
2.532	,	0.0878	,	0.0394	,	0.8536
2.537	,	0.0982	,	0.0422	,	0.8426
2.553	,	0.129	,	0.0449	,	0.8317
2.561	,	0.1457	,	0.0477	,	0.8207
2.554	,	0.1312	,	0.0503	,	0.8103
2.543	,	0.1081	,	0.0527	,	0.8009
2.539	,	0.1012	,	0.0551	,	0.7914
2.535	,	0.0915	,	0.0575	,	0.7818
2.523	,	0.069	,	0.0653	,	0.7495
2.514	,	0.0496	,	0.0917	,	0.6399
2.534	,	0.0898	,	0.1179	,	0.5305
2.553	,	0.1283	,	0.1442	,	0.4212
2.563	,	0.1463	,	0.1705	,	0.312
2.563	,	0.1461	,	0.1712	,	0.3076
2.564	,	0.1479	,	0.1719	,	0.3035
2.564	,	0.1492	,	0.1725	,	0.2994
